FIPS_tract_id,PTRAF_score,PTSDF_score,PRMP_score,PWDIS_score,PNPL_score,PTRAF_rank,PTSDF_rank,PRMP_rank,PWDIS_rank,PNPL_rank
08041000202,1163.1413912301327,0.20481686976240004,0.18226544622080643,0.0,0.014926917548981955,0.8742994395516414,0.46277021617293834,0.32506004803843075,0.04843875100080064,0.14091273018414732
08041000203,699.7851379377889,1.02863864456398,0.45512476693295456,0.26780511601202633,0.015469797773187317,0.7493995196156925,0.7870296236989591,0.6052842273819056,0.9167333867093675,0.1833466773418735
08041000301,689.198661716752,0.7785747388297632,0.45026212144366273,0.14510067306697413,0.01567808577280598,0.7413931144915933,0.732586068855084,0.6020816653322658,0.8702962369895917,0.20256204963971178
08041000302,1191.033619701641,1.772361524504205,1.211224555285698,2.270846078322371,0.01562509787152056,0.877502001601281,0.8807045636509208,0.844675740592474,0.9839871897518014,0.200160128102482
08041000400,802.9432904729838,0.4839878400545806,0.3800443822070758,0.12925087559483078,0.01587200124495506,0.7974379503602882,0.6397117694155324,0.5580464371497198,0.8598879103282626,0.2145716573258607
08041000500,387.6450894800158,0.5416906382115,0.5395596184967064,0.23076931014846033,0.016122043136200793,0.5396317053642914,0.6677341873498799,0.6573258606885508,0.9063250600480385,0.23298638911128902
08041000600,629.3622772804068,0.21387139536515742,0.21350925961657807,0.0016515878066526257,0.01577379704873495,0.7117694155324259,0.4707766212970376,0.3851080864691753,0.4155324259407526,0.20816653322658127
08041000700,611.2964099145631,0.1847032131679307,0.206669466726428,0.0,0.01598676733218738,0.6965572457966374,0.41793434747798236,0.37069655724579664,0.04843875100080064,0.22257806244995998
08041000800,747.852015719427,0.19867512212133343,0.4058264711597037,0.125434695987374,0.016299886445762298,0.7734187349879904,0.45316253002401924,0.5740592473979184,0.855884707766213,0.24179343474779824
08041000900,706.4015156594064,0.26880640809689366,0.6405034274079691,0.2533097989316514,0.01638725569270727,0.7526020816653323,0.5260208166533227,0.6981585268214572,0.9127301841473179,0.2465972778222578
08041001000,959.3349119639033,0.502824029427462,0.6673209684809813,0.8669809387571649,0.01640682232224028,0.8382706164931946,0.6501200960768615,0.7125700560448359,0.9591673338670936,0.24819855884707767
08041001101,1616.7657932453471,1.0212275245780755,0.9202896575945563,1.2418376197022285,0.01611427964109157,0.9199359487590072,0.7838270616493195,0.7862289831865492,0.9719775820656525,0.2321857485988791
08041001104,2203.365127685005,0.8636695628273431,1.0325723320738378,0.4708708868686848,0.01642818286465618,0.9567654123298639,0.7510008006405124,0.8150520416333067,0.9463570856685348,0.24979983987189752
08041001301,1118.5926735923715,0.17896955530885533,0.5987017316506151,0.0011192302630727907,0.017181915929949092,0.8678943154523618,0.4043234587670136,0.6837469975980784,0.3971176941553243,0.27702161729383507
08041001302,375.88276631570295,0.4030487606205556,0.911523611985193,0.0476533287447565,0.016900040316502808,0.5300240192153723,0.6012810248198559,0.7838270616493195,0.7365892714171337,0.2674139311449159
08041001400,587.7554506974562,0.17180673310624872,0.5174652905018653,0.000632776249362864,0.017184949287603803,0.6813450760608487,0.3931144915932746,0.6437149719775821,0.3522818254603683,0.277822257806245
